X,Y,OBJECTID,cdestacao,ano,sguf,entidade,corpodagua,ambiente,nuod,medod,minod,maxod,devod,latitude,longitude
-46.6299999999999,-22.0899999993418,1044,BG097,2020,MG,IGAM,Rio Jaguari-Mirim,1,8,6.4,5,7.2,0.77275,-22.09,-46.63
-46.55,-22.0899999993418,1045,BG098,2020,MG,IGAM,Rio Jaguari-Mirim,1,8,8,7.2,9,0.590399,-22.09,-46.55
-46.3699999999999,-22.2599999993378,1046,BG099,2020,MG,IGAM,Ribeirão Ouro Fino,1,8,7.0375,4.3,8.9,1.528713,-22.26,-46.37
-46.3899999999999,-20.7199999993749,1047,BG100,2020,MG,IGAM,Ribeirão Conquista,1,8,6.8125,4.6,8.2,1.297732,-20.72,-46.39
-43.8,-20.5399999993794,1048,BP014,2020,MG,IGAM,Ribeirão Soledade,1,8,8.125,7,9.6,0.864787,-20.54,-43.8
-43.84,-20.4499999993816,1049,BP016,2020,MG,IGAM,Rio Preto (SF3),1,8,7.8125,6.9,9.7,0.977515,-20.45,-43.84
-42.1299999999999,-19.5399999994046,1050,BP018,2020,MG,IGAM,Córrego Mãe-D’água,1,8,8.3625,7.7,9.8,0.792712,-19.54,-42.13
-42.09,-19.4999999994056,1051,BP020,2020,MG,IGAM,Córrego Maria-josé,1,6,8.4,7.4,9.6,0.807465,-19.5,-42.09
-43.8006399999999,-20.836189999372,1052,BP022,2020,MG,IGAM,Rio Paraopeba,1,8,7.675,6.6,8.9,0.874643,-20.83619,-43.80064
-44.06067,-20.6474699993767,1053,BP024,2020,MG,IGAM,Rio Brumado,1,8,7.6125,5.5,9.2,1.316312,-20.64747,-44.06067
-43.9919399999999,-20.5597199993789,1054,BP026,2020,MG,IGAM,Rio Camapuã,1,8,8.025,7,9.3,0.874643,-20.55972,-43.99194
-43.9841699999999,-20.5106399993801,1055,BP027,2020,MG,IGAM,Rio Paraopeba,1,8,7.35,5.9,8.8,0.933503,-20.51064,-43.98417
-44.02528,-20.4138899993825,1056,BP029,2020,MG,IGAM,Rio Paraopeba,1,8,8.15,7.2,9.4,0.881557,-20.41389,-44.02528
-44.1523599999999,-20.3222799993848,1057,BP032,2020,MG,IGAM,Rio Macaúbas,1,8,8.0125,6.7,9.6,0.978975,-20.32228,-44.15236
-44.12306,-20.1999999993878,1058,BP036,2020,MG,IGAM,Rio Paraopeba,1,20,7.815,5.4,9.8,1.108947,-20.2,-44.12306
-44.17,-19.9099999993952,1059,BP063,2020,MG,IGAM,Represa Várzea das Flores,2,4,7.65,6.8,8,0.574456,-19.91,-44.17
-43.8599999999999,-18.1099999994419,1060,BP064,2020,MG,IGAM,Represa Várzea das Flores,2,4,6.65,6.3,7.2,0.404145,-18.11,-43.86
-44.37564,-20.1704399993886,1061,BP066,2020,MG,IGAM,Rio Veloso,1,8,7.4625,6.2,8.2,0.606954,-20.17044,-44.37564
-43.6899999999999,-19.7399999993995,1062,BP067,2020,MG,IGAM,Rio Manso,1,4,7.9,7.1,8.9,0.848528,-19.74,-43.69
-44.2100799999999,-20.0994399993904,1063,BP068,2020,MG,IGAM,Rio Paraopeba,1,20,7.57,4.9,9,1.047353,-20.09944,-44.21008
-44.34086,-19.9508299993941,1064,BP069,2020,MG,IGAM,Ribeirão Serra Azul,1,8,5.5125,3.1,7.9,1.893928,-19.95083,-44.34086
-44.2544399999999,-20.0413899993919,1065,BP070,2020,MG,IGAM,Rio Paraopeba,1,20,6.73,4.8,8.3,1.135133,-20.04139,-44.25444
-44.2649999999999,-19.9674999993937,1066,BP071,2020,MG,IGAM,Rio Betim,1,8,1.9375,1.1,3.2,0.702928,-19.9675,-44.265
-44.31222,-19.9436099993943,1067,BP072,2020,MG,IGAM,Rio Paraopeba,1,20,6.695,4.6,8.6,1.281231,-19.94361,-44.31222
-44.1953599999999,-19.9634399993938,1068,BP073,2020,MG,IGAM,Ribeirão das Areias ou Riacho das Pedras,1,8,4.2375,2.9,5.5,0.967969,-19.96344,-44.19536
-44.4554199999999,-19.522079999405,1069,BP074,2020,MG,IGAM,Ribeirão dos Macacos (SF3),1,8,7.0875,3.9,8.7,1.408583,-19.52208,-44.45542
-44.1,-19.9899999993931,1070,BP075,2020,MG,IGAM,Córrego Pintado,1,8,6.4375,5,7.3,0.787287,-19.99,-44.1
-44.51861,-19.4261099994075,1071,BP076,2020,MG,IGAM,Ribeirão São João,1,8,6.8875,5.9,8.4,0.986245,-19.42611,-44.51861
-44.53,-19.3299999994099,1072,BP077,2020,MG,IGAM,Rio Paraopeba,1,12,7.183333,4.9,8.8,1.153519,-19.33,-44.53
-44.70667,-19.1672199994141,1073,BP078,2020,MG,IGAM,Rio Paraopeba,1,20,7.375,4.8,8.9,1.198629,-19.16722,-44.70667
-43.91139,-20.6022199993778,1074,BP079,2020,MG,IGAM,Rio Paraopeba,1,8,8.15,7,9.5,0.85021,-20.60222,-43.91139
-43.90444,-20.51507999938,1075,BP080,2020,MG,IGAM,Rio Maranhão,1,8,6.1875,5.4,7.4,0.644621,-20.51508,-43.90444
-44.09,-19.9999999993929,1076,BP081,2020,MG,IGAM,Ribeirão Ibirité,1,8,3.825,1.8,5.7,1.275875,-20,-44.09
-44.48006,-19.6727799994012,1077,BP082,2020,MG,IGAM,Rio Paraopeba,1,20,7.08,5.1,8,0.67481,-19.67278,-44.48006
-44.53167,-19.3725299994088,1078,BP083,2020,MG,IGAM,Rio Paraopeba,1,20,7.44,5.4,8.7,0.794322,-19.37253,-44.53167
-43.8036099999999,-20.5999999993779,1079,BP084,2020,MG,IGAM,Rio Maranhão,1,8,3.225,1.3,5.9,1.597096,-20.6,-43.80361
-44.1199999999999,-20.0299999993921,1080,BP085,2020,MG,IGAM,Ribeirão Ibirité,1,8,6.4375,4.6,7.6,1.196349,-20.03,-44.12
-44.18972,-20.0477799993917,1081,BP086,2020,MG,IGAM,Ribeirão Sarzedo,1,8,5.225,2.9,7.9,1.589924,-20.04778,-44.18972
-44.73,-19.019999999418,1082,BP087,2020,MG,IGAM,Rio Paraopeba,1,12,7.5,5,9.2,1.461008,-19.02,-44.73
-44.1724399999999,-19.9116699993951,1083,BP088,2020,MG,IGAM,Rio Betim,1,8,7.4125,6.7,8.3,0.61281,-19.91167,-44.17244
-44.42,-19.289999999411,1084,BP089,2020,MG,IGAM,Ribeirão do Cedro,1,4,5.55,1.4,8,2.924038,-19.29,-44.42
-44.39361,-19.8080599993977,1085,BP090,2020,MG,IGAM,Ribeirão Grande,1,8,6.9875,4.7,8.4,1.222921,-19.80806,-44.39361
-44.0586099999999,-20.1061099993902,1086,BP092,2020,MG,IGAM,Ribeirão Casa Branca,1,8,8.35,7.1,10,1.016998,-20.10611,-44.05861
-44.15,-20.1599999993889,1087,BP093,2020,MG,IGAM,Ribeirão Casa Branca,1,17,7.717647,5.1,9.1,1.109186,-20.16,-44.15
-44.04,-20.1208299993898,1088,BP094,2020,MG,IGAM,Ribeirão Catarina,1,8,8.55,7.7,9.9,0.794625,-20.12083,-44.04
-44.21736,-20.1361899993894,1089,BP096,2020,MG,IGAM,Rio Manso,1,8,5.55,3.2,8.4,2.354327,-20.13619,-44.21736
-44.4820799999999,-19.2989699994107,1090,BP098,2020,MG,IGAM,Ribeirão do Cedro,1,8,4.075,2.6,6.5,1.435021,-19.29897,-44.48208
-44.95528,-18.8473099994224,1091,BP099,2020,MG,IGAM,Rio Paraopeba,1,20,7.48,4.6,9.2,1.502489,-18.84731,-44.95528
-44.22,-20.1399999993893,1092,BPE2,2020,MG,IGAM,Rio Paraopeba,1,18,7.533333,5.1,8.8,1.068809,-20.14,-44.22
-44.47,-19.7099999994003,1093,BPE3,2020,MG,IGAM,Rio Paraopeba,1,17,6.964706,5.1,7.6,0.724518,-19.71,-44.47
-44.98,-17.1799999994669,1094,BPE6,2020,MG,IGAM,Represa de Três Marias,2,18,7.327778,4.4,8.7,1.186595,-17.18,-44.98
-45.24,-18.9199999994206,1095,BPE7,2020,MG,IGAM,Represa de Três Marias,2,18,7.222222,4.6,8.5,1.094132,-18.92,-45.24
-44.72,-17.5099999994579,1096,BPE8,2020,MG,IGAM,Represa de Três Marias,2,18,7.411111,4.3,9,1.23092,-17.51,-44.72
-43.23,-17.1299999994682,1097,BPE9,2020,MG,IGAM,Córrego dos Gomes,1,16,6.925,4.1,9,1.609348,-17.13,-43.23
-43.50433,-21.5933899993536,1098,BS002,2020,MG,IGAM,Rio Paraibuna,1,8,6.9625,5.4,8.5,0.98552,-21.59339,-43.50433
-43.43281,-21.6781899993516,1099,BS006,2020,MG,IGAM,Rio Paraibuna,1,8,6.525,5.7,7.4,0.56252,-21.67819,-43.43281
-43.3233299999999,-21.7812799993492,1100,BS017,2020,MG,IGAM,Rio Paraibuna,1,8,3.1,1.5,5.4,1.389758,-21.78128,-43.32333
-43.3335299999999,-21.8574199993473,1101,BS018,2020,MG,IGAM,Rio Paraibuna,1,8,7.375,5.1,8.5,1.219777,-21.85742,-43.33353
-43.3735,-21.9672199993447,1102,BS024,2020,MG,IGAM,Rio Paraibuna,1,8,6.8,4.4,7.8,1.128843,-21.96722,-43.3735
-44.32183,-22.2610599993378,1103,BS026,2020,MG,IGAM,Rio Preto (PS1),1,8,8.0375,6.3,9,1.140097,-22.26106,-44.32183
-44.26419,-22.2436899993382,1104,BS027,2020,MG,IGAM,Rio Preto (PS1),1,7,7.928571,6.2,9.3,1.158612,-22.24369,-44.26419
-43.3372199999999,-22.0088899993437,1105,BS028,2020,MG,IGAM,Rio Preto (PS1),1,8,7.75,5.6,9.2,1.135153,-22.00889,-43.33722
-43.3044399999999,-22.0155599993436,1106,BS029,2020,MG,IGAM,Rio Paraibuna,1,8,7.45,6,8.3,0.900793,-22.01556,-43.30444
-43.0225,-21.8789399993468,1107,BS030,2020,MG,IGAM,Rio Cágado,1,8,7.6125,5.7,8.9,1.093406,-21.87894,-43.0225
-43.1480599999999,-22.0150299993436,1108,BS031,2020,MG,IGAM,Rio Cágado,1,8,7.7,5.5,8.9,1.155113,-22.01503,-43.14806
-43.1438899999999,-22.0938899993417,1109,BS032,2020,MG,IGAM,Rio Paraibuna,1,8,7.4,5.4,8.6,1.069045,-22.09389,-43.14389
-43.3181099999999,-21.2336399993624,1110,BS033,2020,MG,IGAM,Rio Pomba,1,8,7.3625,5.4,8.4,1.140097,-21.23364,-43.31811
-43.03869,-21.3857799993586,1111,BS038,2020,MG,IGAM,Rio Pomba,1,8,7.35,5.5,8.2,0.987059,-21.38578,-43.03869
-42.82336,-21.287499999361,1112,BS042,2020,MG,IGAM,Rio Xopotó (PS2),1,8,7.0625,5.6,8.4,0.959073,-21.2875,-42.82336
-42.74528,-21.3741699993589,1113,BS043,2020,MG,IGAM,Rio Pomba,1,8,7.6125,5.5,8.4,1.160588,-21.37417,-42.74528
-42.83,-21.4699999993566,1114,BS044,2020,MG,IGAM,Rio Novo,1,4,7.3,6.1,8.3,1.029563,-21.47,-42.83
-42.67,-21.2099999993629,1115,BS045,2020,MG,IGAM,Rio Muriaé,1,4,7.675,5.5,8.8,1.486327,-21.21,-42.67
-42.7649999999999,-21.3855599993586,1116,BS046,2020,MG,IGAM,Rio Novo,1,8,7.275,6,8.2,0.786947,-21.38556,-42.765
-42.6890799999999,-21.3983299993583,1117,BS049,2020,MG,IGAM,Ribeirão Meia Pataca,1,8,5.2625,2.6,7.9,1.71792,-21.39833,-42.68908
-42.66889,-21.4199999993578,1118,BS050,2020,MG,IGAM,Rio Pomba,1,8,7.3875,6.2,8.3,0.683348,-21.42,-42.66889
-42.61,-21.4099999993581,1119,BS051,2020,MG,IGAM,Rio Pomba,1,8,6.95,6,7.8,0.661168,-21.41,-42.61
-42.7674699999999,-21.9210599993458,1120,BS052,2020,MG,IGAM,Rio Paraíba do Sul,1,8,7.5875,6.6,9,0.788194,-21.92106,-42.76747
-42.25567,-21.494279999356,1121,BS054,2020,MG,IGAM,Rio Pomba,1,8,7.675,6.8,8.5,0.58493,-21.49428,-42.25567
-42.3199999999999,-20.7899999993732,1122,BS055,2020,MG,IGAM,Rio Glória,1,8,7.95,6.8,9.1,0.663325,-20.79,-42.32
-42.01017,-20.9007499993705,1123,BS056,2020,MG,IGAM,Rio Carangola,1,8,8.0875,6.4,9.2,0.825379,-20.90075,-42.01017
-42.2145599999999,-21.1491399993644,1124,BS057,2020,MG,IGAM,Rio Muriaé,1,8,7.0625,5.9,8.5,1.026697,-21.14914,-42.21456
-42.33089,-21.123889999365,1125,BS058,2020,MG,IGAM,Rio Glória,1,8,8.3,6.8,9.4,0.785584,-21.12389,-42.33089
-42.44014,-21.1498099993644,1126,BS059,2020,MG,IGAM,Rio Muriaé,1,8,7.9,7,9.2,0.639196,-21.14981,-42.44014
-43.16806,-22.1055599993415,1127,BS060,2020,MG,IGAM,Rio Paraíba do Sul,1,8,7.525,6.4,8.5,0.751665,-22.10556,-43.16806
-43.3950599999999,-21.8836099993467,1128,BS061,2020,MG,IGAM,Rio do Peixe (PS1),1,8,7.925,6.3,9.2,1.025044,-21.88361,-43.39506
-43.1242799999999,-22.9306399993223,1129,BS062,2020,MG,IGAM,Rio Paraíba do Sul,1,8,7.1875,5,8.3,1.088167,-22.93064,-43.12428
-42.65817,-21.8684999993471,1130,BS070,2020,MG,IGAM,Rio Paraíba do Sul,1,7,7.485714,6.3,8.2,0.728991,-21.8685,-42.65817
-42.9210899999999,-21.1148299993652,1131,BS071,2020,MG,IGAM,Ribeirão Ubá,1,8,3.525,1.9,5.7,1.570032,-21.11483,-42.92109
-43.5260299999999,-21.4877799993561,1132,BS072,2020,MG,IGAM,Rio Pirapetinga,1,7,7.228571,5.2,8.5,1.117608,-21.48778,-43.52603
-43.5260299999999,-21.4877799993561,1133,BS073,2020,MG,IGAM,Ribeirão das Posses,1,8,6.225,4.6,8,1.129791,-21.48778,-43.52603
-43.45528,-21.4872199993562,1134,BS074,2020,MG,IGAM,Rio do Pinho,1,8,7.5125,5.6,8.7,1.218239,-21.48722,-43.45528
-42.0833299999999,-21.6666699993519,1135,BS075,2020,MG,IGAM,Rio Paraíba do Sul,1,8,7.4625,6.3,8.4,0.7463,-21.66667,-42.08333
-42.83708,-21.0453299993669,1136,BS077,2020,MG,IGAM,Rio Xopotó (PS2),1,8,1.8875,0.6,2.6,0.773559,-21.04533,-42.83708
-41.9299999999999,-21.5899999993537,1137,BS079,2020,MG,IGAM,Rio Paraíba do Sul,1,8,7.725,6.5,8.5,0.662786,-21.59,-41.93
-42.34014,-21.1374999993646,1138,BS081,2020,MG,IGAM,Rio Muriaé,1,8,7.325,5.7,8.8,1.047105,-21.1375,-42.34014
-43.3983299999999,-21.7172199993507,1139,BS083,2020,MG,IGAM,Rio Paraibuna,1,8,4.4375,2.3,7,1.526843,-21.71722,-43.39833
-43.76694,-21.8192499993482,1140,BS085,2020,MG,IGAM,Rio do Peixe (PS1),1,8,6.8875,4.9,8.3,1.141975,-21.81925,-43.76694
-43.66694,-21.7401699993501,1141,BS088,2020,MG,IGAM,Rio Grão Mogol (PS1),1,8,7.625,5.9,8.6,1.070047,-21.74017,-43.66694
-43.52064,-21.9168099993459,1142,BS090,2020,MG,IGAM,Rio do Peixe (PS1),1,8,7.75,5.8,9.2,1.164965,-21.91681,-43.52064
-42.53039,-21.7704399993494,1143,BS095,2020,MG,IGAM,Rio Angu,1,8,7.6,6.3,8.7,0.810643,-21.77044,-42.53039
-40.13881,-16.5850299994832,1144,BU001,2020,MG,IGAM,Rio Buranhém,1,8,8.0875,7.2,8.8,0.649038,-16.58503,-40.13881
-40.15,-16.5499999994841,1145,BU002,2020,MG,IGAM,Rio Buranhém,1,8,7.7375,5.6,8.9,1.121144,-16.55,-40.15
-43.55,-20.2999999993853,1146,BV001,2020,MG,IGAM,Rio das Velhas,1,8,8.2125,7.6,8.8,0.448609,-20.3,-43.55
-43.61,-19.3399999994097,1147,BV010,2020,MG,IGAM,Rio Cipó,1,5,6.98,5.8,8,0.807465,-19.34,-43.61
-43.7518899999999,-20.2075799993877,1148,BV013,2020,MG,IGAM,Rio das Velhas,1,8,8.2125,7.1,9.3,0.710005,-20.20758,-43.75189
-43.80331,-20.2239399993873,1149,BV035,2020,MG,IGAM,Rio Itabirito,1,8,7.6,6.6,8.7,0.787401,-20.22394,-43.80331
-43.7926899999999,-20.1375799993894,1150,BV037,2020,MG,IGAM,Rio das Velhas,1,8,8.3125,7.2,9.4,0.719995,-20.13758,-43.79269
-43.9999999999999,-20.0999999993904,1151,BV041,2020,MG,IGAM,Ribeirão Cortesia,1,8,8.05,7.2,9.3,0.669755,-20.1,-44
-43.8248599999999,-19.9819999993934,1152,BV062,2020,MG,IGAM,Ribeirão Água Suja,1,8,5.8,3,7.4,1.375292,-19.982,-43.82486
-43.81136,-19.9831399993933,1153,BV063,2020,MG,IGAM,Rio das Velhas,1,7,7.385714,5.4,8.8,1.13934,-19.98314,-43.81136
-43.82721,-19.9377499993944,1154,BV067,2020,MG,IGAM,Rio das Velhas,1,8,7.125,5,8.4,1.089889,-19.93775,-43.82721
-43.78,-19.8799999993959,1155,BV070,2020,MG,IGAM,Córrego do Galinha,1,8,8.575,7.7,9.9,0.806669,-19.88,-43.78
-43.81289,-19.8935599993956,1156,BV076,2020,MG,IGAM,Ribeirão Sabará,1,8,6.4,4.9,8.2,1.337375,-19.89356,-43.81289
-43.83,-19.8899999993956,1157,BV080,2020,MG,IGAM,Rio das Velhas,1,8,7.3125,6,8.9,0.865922,-19.89,-43.83
-43.9999999999999,-19.9999999993929,1158,BV081,2020,MG,IGAM,Córrego Clemente ou Córrego do Barreiro,1,8,8.1125,7.4,9.2,0.593867,-20,-44
-43.8650499999999,-19.8490199993967,1159,BV083,2020,MG,IGAM,Rio das Velhas,1,8,6.2875,4.7,7.9,1.145722,-19.84902,-43.86505
-43.9299999999999,-19.8199999993974,1160,BV085,2020,MG,IGAM,Ribeirão Isidoro,1,8,3.725,1.8,6.7,1.972489,-19.82,-43.93
-43.8659699999999,-19.7720799993987,1161,BV105,2020,MG,IGAM,Rio das Velhas,1,24,3.7625,1.1,7.9,1.875427,-19.77208,-43.86597
-43.8745,-19.7007799994005,1162,BV130,2020,MG,IGAM,Ribeirão da Mata,1,8,5.1,2.5,6.4,1.174734,-19.70078,-43.8745
-45.8899999999999,-19.6299999994022,1163,BV131,2020,MG,IGAM,Lagoa Central,2,4,7.5,6.9,8.1,0.489898,-19.63,-45.89
-43.5969199999999,-19.6889399994007,1164,BV133,2020,MG,IGAM,Rio Vermelho (SF5),1,8,8.4,7.5,9.2,0.545108,-19.68894,-43.59692
-43.79058,-19.6109399994028,1165,BV135,2020,MG,IGAM,Rio Taquaraçu,1,8,7.875,7.2,9,0.620484,-19.61094,-43.79058
-43.90333,-19.4623599994065,1166,BV136,2020,MG,IGAM,Rio Jaboticatubas,1,8,7.975,7.1,9.2,0.724569,-19.46236,-43.90333
-43.91128,-19.5589399994041,1167,BV137,2020,MG,IGAM,Rio das Velhas,1,8,5.0625,1.7,6.7,1.506118,-19.55894,-43.91128
-43.92742,-19.5316399994048,1168,BV138,2020,MG,IGAM,Rio das Velhas,1,8,5.1125,1.4,7.8,1.884097,-19.53164,-43.92742
-43.82953,-20.0218299993923,1169,BV139,2020,MG,IGAM,Rio das Velhas,1,24,7.908333,6.9,9.1,0.676254,-20.02183,-43.82953
-44.02942,-19.2305599994125,1170,BV140,2020,MG,IGAM,Ribeirão Jequitibá,1,7,6.128571,4.7,7.7,0.960407,-19.23056,-44.02942
-44.0383899999999,-19.0106699994182,1171,BV141,2020,MG,IGAM,Rio das Velhas,1,23,6.713043,1.5,9.5,2.041235,-19.01067,-44.03839
-44.1917799999999,-18.671889999427,1172,BV142,2020,MG,IGAM,Rio das Velhas,1,8,7.125,4.4,9.4,1.862985,-18.67189,-44.19178
-44.05069,-18.6446899994278,1173,BV143,2020,MG,IGAM,Rio Paraúna,1,8,7.8,6.8,8.9,0.730949,-18.64469,-44.05069
-44.3209199999999,-19.1129199994156,1174,BV144,2020,MG,IGAM,Ribeirão da Onça,1,8,7.65,6.9,8.6,0.652468,-19.11292,-44.32092
-44.15701,-18.2972499994369,1175,BV145,2020,MG,IGAM,Rio Pardo Pequeno,1,7,7.771429,7,8.7,0.512231,-18.29725,-44.15701
-44.34861,-18.217219999439,1176,BV146,2020,MG,IGAM,Rio das Velhas,1,24,7.704167,3.8,12.9,1.83172,-18.21722,-44.34861
-44.5365599999999,-18.1241699994415,1177,BV147,2020,MG,IGAM,Rio Bicudo,1,8,7.05,4.2,8.8,1.325573,-18.12417,-44.53656
-44.71483,-17.5934999994557,1178,BV148,2020,MG,IGAM,Rio das Velhas,1,24,7.725,3.3,12.7,2.241942,-17.5935,-44.71483
-44.8130799999999,-17.2065299994661,1179,BV149,2020,MG,IGAM,Rio das Velhas,1,24,7.291667,4.7,10.6,1.745782,-17.20653,-44.81308
-44.1992799999999,-18.481579999432,1180,BV150,2020,MG,IGAM,Rio das Velhas,1,23,8.495652,3.8,14.7,2.805267,-18.48158,-44.19928
-44.5334999999999,-17.8649999994484,1181,BV151,2020,MG,IGAM,Rio das Velhas,1,24,7.433333,4.4,11,1.566127,-17.865,-44.5335
-44.23272,-18.3058299994367,1182,BV152,2020,MG,IGAM,Rio das Velhas,1,24,8.004167,5.3,14.8,2.479565,-18.30583,-44.23272
-43.8449199999999,-19.7141399994001,1183,BV153,2020,MG,IGAM,Rio das Velhas,1,4,3.875,3,5.5,1.12064,-19.71414,-43.84492
-43.87853,-19.8141099993976,1184,BV154,2020,MG,IGAM,Ribeirão do Onça,1,8,4.05,1.6,6.5,1.858571,-19.81411,-43.87853
-43.8589699999999,-19.8808599993959,1185,BV155,2020,MG,IGAM,Ribeirão Arrudas,1,8,4.0875,1.7,6.6,1.763469,-19.88086,-43.85897
-44.0070299999999,-19.2757799994113,1186,BV156,2020,MG,IGAM,Rio das Velhas,1,24,5.529167,3.1,8.7,1.236221,-19.27578,-44.00703
-44.4999999999999,-17.7499999994515,1187,BV157,2020,MG,IGAM,Córrego da Corrente,1,3,8.8,8.5,9.2,0.360555,-17.75,-44.5
-44.67,-17.7499999994515,1188,BV158,2020,MG,IGAM,Ribeirão Cotovelo,1,6,7.316667,5.6,9,1.222157,-17.75,-44.67
-44.6799999999999,-17.4599999994593,1189,BV159,2020,MG,IGAM,Ribeirão da Corrente,1,3,7.133333,5.8,8.2,1.22202,-17.46,-44.68
-44.03583,-19.6297199994023,1190,BV160,2020,MG,IGAM,Ribeirão das Neves,1,8,6.5125,5.6,7.4,0.571808,-19.62972,-44.03583
-44.22183,-18.7156399994259,1191,BV161,2020,MG,IGAM,Ribeirão Santo Antônio (SF5),1,8,4.2375,2.9,6.8,1.337308,-18.71564,-44.22183
-43.9946899999999,-18.6841699994267,1192,BV162,2020,MG,IGAM,Rio Cipó,1,7,7.357143,6.2,8.3,0.782852,-18.68417,-43.99469
-43.95024,-19.7833599993984,1193,CA002S,2020,MG,IGAM,Lagoa menor,2,8,8.6875,5.2,14.3,3.030058,-19.78336,-43.95024
-43.95251,-19.7852599993983,1194,CA006S,2020,MG,IGAM,Lagoa maior,2,7,7.257143,5.1,8.2,1.120799,-19.78526,-43.95251
-43.95762,-19.7879399993982,1195,CA007,2020,MG,IGAM,Córrego Manoel Pereira ou Córrego Floresta,1,8,4.8625,2.9,6.8,1.366892,-19.78794,-43.95762
-43.9513899999999,-19.7885699993982,1196,CA009,2020,MG,IGAM,Córrego Manoel Pereira ou Córrego Floresta,1,8,2.3125,1.1,3.8,0.860959,-19.78857,-43.95139
-41.8737199999999,-20.4485299993816,1197,IB001,2020,MG,IGAM,Rio Caparaó,1,8,7.825,6.1,8.7,1.102918,-20.44853,-41.87372
-41.92094,-20.6943299993756,1198,IB003,2020,MG,IGAM,Rio São João (IB1),1,8,6.675,4.6,7.8,1.105506,-20.69433,-41.92094
-40.5692799999999,-17.2526899994649,1199,IN001,2020,MG,IGAM,Rio Itanhém,1,8,7.5625,6.7,9.1,0.785471,-17.25269,-40.56928
-43.30511,-15.232219999521,1200,IP001,2020,MG,IGAM,Rio Pardo (IP1),1,8,4.9375,2.6,8.5,2.149377,-15.23222,-43.30511
-43.50028,-14.9263899995298,1201,IP003,2020,MG,IGAM,Córrego Boa Vista,1,8,6.1375,4.1,8.2,1.388666,-14.92639,-43.50028
-43.3069399999999,-15.7483299995065,1202,IU001,2020,MG,IGAM,Córrego Barreado,1,8,1.625,0.5,3,0.848107,-15.74833,-43.30694
-43.51381,-18.406109999434,1203,JE001,2020,MG,IGAM,Rio Jequitinhonha,1,8,7.3125,5.5,9,1.053481,-18.40611,-43.51381
-43.15,-16.6699999994808,1204,JE002,2020,MG,IGAM,Rio Congonhas,1,7,7.442857,6.6,9,0.844309,-16.67,-43.15
-43.51667,-18.1199999994416,1205,JE003,2020,MG,IGAM,Rio Jequitinhonha,1,8,7.1,4.8,8.7,1.298351,-18.12,-43.51667
-42.91,-15.2899999995194,1206,JE004,2020,MG,IGAM,Rio Itacambiruçu,1,7,7.557143,6.7,8.8,0.801784,-15.29,-42.91
-43.0814399999999,-17.2435299994651,1207,JE005,2020,MG,IGAM,Rio Jequitinhonha,1,8,7.7125,7.1,8.6,0.524915,-17.24353,-43.08144
-41.71,-15.869999999503,1208,JE006,2020,MG,IGAM,Rio Salinas,1,8,5.8875,4.5,7.1,1.069629,-15.87,-41.71
-42.3983299999999,-16.6572199994812,1209,JE007,2020,MG,IGAM,Rio Jequitinhonha,1,8,7.975,7.6,8.5,0.315096,-16.65722,-42.39833
-41.48,-15.7399999995067,1210,JE008,2020,MG,IGAM,Rio Vacaria,1,7,6.985714,4.8,8.5,1.356992,-15.74,-41.48
-42.41486,-16.409999999488,1211,JE009,2020,MG,IGAM,Rio Salinas,1,8,7.3375,5.7,8.7,1.091444,-16.41,-42.41486
-42.2862499999999,-16.1695799994947,1212,JE010,2020,MG,IGAM,Rio Salinas,1,8,5.5125,4,6.8,1.074958,-16.16958,-42.28625
-42.18472,-16.6208299994822,1213,JE011,2020,MG,IGAM,Rio Jequitinhonha,1,8,7.4875,5.5,8.5,1.16795,-16.62083,-42.18472
-42.7300299999999,-17.4633599994592,1214,JE012,2020,MG,IGAM,Rio Itamarandiba,1,8,8.0125,7,8.9,0.681254,-17.46336,-42.73003
-42.82033,-17.285999999464,1215,JE013,2020,MG,IGAM,Rio Araçuaí,1,8,7.9375,7.3,8.8,0.57802,-17.286,-42.82033
-42.59636,-17.2197799994658,1216,JE014,2020,MG,IGAM,Rio Fanado,1,8,7.9875,7.3,8.8,0.559177,-17.21978,-42.59636
-42.4628299999999,-16.9451899994733,1217,JE015,2020,MG,IGAM,Rio Araçuaí,1,8,7.8625,7.2,8.7,0.501248,-16.94519,-42.46283
-42.1333099999999,-16.9229699994739,1218,JE016,2020,MG,IGAM,Rio Gravatá,1,7,7.357143,6.2,8.3,0.793425,-16.92297,-42.13331
-42.07722,-16.8505599994759,1219,JE017,2020,MG,IGAM,Rio Araçuaí,1,8,6.975,5,8.1,1.101622,-16.85056,-42.07722
-42.25258,-16.9753899994724,1220,JE018,2020,MG,IGAM,Rio Setúbal,1,8,7.6375,6.9,8.5,0.544944,-16.97539,-42.25258
-41.7569399999999,-16.5966699994828,1221,JE019,2020,MG,IGAM,Rio Jequitinhonha,1,8,7.5375,7,8.8,0.613974,-16.59667,-41.75694
-40.99922,-16.444389999487,1222,JE020,2020,MG,IGAM,Rio São Miguel (JQ3),1,8,7.9,6.4,9.4,0.819407,-16.44439,-40.99922
-41.01778,-16.4278899994875,1223,JE021,2020,MG,IGAM,Rio Jequitinhonha,1,8,7.7625,6.9,8.8,0.573056,-16.42789,-41.01778
